id,sku,precio,fecha_actualizacion,fecha_vigencia,costo_producto,costo_traspaso,costo_almacenamiento
3030,3744284,126190, 09/27/2014, 12/22/2014,85179,1508,196
3031,3738778,272349, 11/14/2014, 01/30/2015,183836,3254,421
3032,3549033,4173, 11/05/2014, 01/19/2015,2817,50,7
3033,70355,30564, 10/29/2014, 01/28/2015,20631,366,48
3034,3864692,31213, 10/09/2014, 12/25/2014,21069,373,49
3035,3619611,20705, 09/27/2014, 11/24/2014,13976,248,33
3036,3535697,10497, 10/02/2014, 12/20/2014,7086,126,17
3037,3607480,67739, 10/02/2014, 01/05/2015,45724,810,105
3038,3669716,27105, 09/12/2014, 12/07/2014,18296,324,42
3039,880159182,18788, 11/12/2014, 02/11/2015,12682,225,30
3040,3363144,20487, 10/18/2014, 01/25/2015,13829,245,32
3041,880111368,18880, 08/30/2014, 10/25/2014,12744,226,30
3042,2201906,6277, 09/26/2014, 12/05/2014,4237,75,10
3043,3211117,177398, 11/18/2014, 02/14/2015,119744,2120,275
3044,3350174,62577, 09/20/2014, 11/29/2014,42240,748,97
3045,3451978,13473, 10/30/2014, 01/16/2015,9095,161,21
3046,3820554,104589, 10/24/2014, 01/16/2015,70598,1250,162
3047,3302394,13617, 10/25/2014, 12/17/2014,9192,163,22
3048,3607315,57175, 09/29/2014, 12/07/2014,38594,684,89
3049,3825943,18802, 11/22/2014, 02/07/2015,12692,225,30
3050,2657296,104515, 11/01/2014, 01/10/2015,70548,1249,162
3051,2153780,8406, 10/24/2014, 01/31/2015,5675,101,13
3052,3421338,53006, 11/13/2014, 01/10/2015,35780,634,82
3053,3695241,328224, 10/10/2014, 12/08/2014,221552,3922,508
3054,880172954,17741, 10/04/2014, 12/06/2014,11976,212,28
3055,3663771,40997, 10/09/2014, 01/03/2015,27673,490,64
3056,3871439,337517, 09/03/2014, 11/28/2014,227824,4033,522
3057,1932796,27122, 10/31/2014, 01/13/2015,18308,325,42
3058,3688655,145076, 09/26/2014, 12/24/2014,97927,1734,225
3059,3305980,20888, 10/10/2014, 01/03/2015,14100,250,33
3060,3732464,77124, 10/26/2014, 01/14/2015,52059,922,120
3061,2619186,52579, 10/16/2014, 12/14/2014,35491,629,82
3062,3881452,52739, 10/16/2014, 01/15/2015,35599,631,82
3063,3581589,68557, 10/31/2014, 01/18/2015,46276,820,106
3064,3379421,789901, 11/17/2014, 02/11/2015,533184,9438,1221
3065,3680083,93325, 10/24/2014, 12/20/2014,62995,1116,145
3066,3704878,39002, 10/13/2014, 12/30/2014,26327,466,61
3067,3714827,51837, 11/26/2014, 02/11/2015,34990,620,81
3068,2521743,19953, 10/17/2014, 01/19/2015,13469,239,31
3069,3169505,25974, 09/27/2014, 11/16/2014,17533,311,41
3070,3670302,7187, 09/18/2014, 12/03/2014,4852,86,12
3071,3764549,17827, 10/09/2014, 01/15/2015,12034,214,28
3072,3659138,1356, 11/21/2014, 02/09/2015,916,17,3
3073,3133012,10295, 11/20/2014, 02/19/2015,6950,124,16
3074,3514377,7367, 10/06/2014, 12/13/2014,4973,89,12
3075,3632867,48641, 10/18/2014, 01/24/2015,32833,582,76
3076,3525180,3108, 11/26/2014, 01/23/2015,2098,38,5
3077,3548956,5257, 10/11/2014, 12/26/2014,3549,63,9
3078,880171541,13504, 11/02/2014, 01/08/2015,9116,162,21
3079,3629484,52239, 10/12/2014, 01/08/2015,35262,625,81
3080,3565267,26143, 10/16/2014, 01/15/2015,17647,313,41
3081,2438554,91290, 09/23/2014, 12/01/2014,61621,1091,142
3082,3548922,5246, 10/09/2014, 12/14/2014,3542,63,9
3083,3629287,25925, 11/21/2014, 01/17/2015,17500,310,41
3084,3643360,31435, 09/01/2014, 12/09/2014,21219,376,49
3085,3722238,10359, 08/31/2014, 11/28/2014,6993,124,17
3086,3610315,46846, 09/04/2014, 11/17/2014,31622,560,73
3087,3902733,1049148, 08/29/2014, 11/21/2014,708175,12535,1622
3088,3665626,13557, 10/08/2014, 12/22/2014,9151,162,21
3089,3363058,14176, 11/05/2014, 01/24/2015,9569,170,22
3090,3732727,94444, 10/29/2014, 01/21/2015,63750,1129,146
3091,3663778,41901, 09/25/2014, 12/12/2014,28284,501,65
3092,3691918,31154, 10/23/2014, 01/24/2015,21029,373,49
3093,1912859,39768, 11/12/2014, 01/31/2015,26844,476,62
3094,2564102,250207, 11/02/2014, 01/12/2015,168890,2990,387
3095,2151118,31465, 12/22/2014, 02/20/2015,21239,376,49
3096,3858857,52321, 10/17/2014, 12/26/2014,35317,626,81
3097,3632874,52548, 10/18/2014, 01/03/2015,35470,628,82
3098,3828077,196354, 10/29/2014, 01/03/2015,132539,2346,304
3099,3541138,7344, 11/06/2014, 02/14/2015,4958,88,12
3100,3611519,1038, 09/15/2014, 12/21/2014,701,13,2
3101,3873424,524063, 09/30/2014, 12/13/2014,353743,6262,811
3102,3557420,72948, 10/16/2014, 12/09/2014,49240,872,113
3103,3787067,33379, 09/26/2014, 12/18/2014,22531,399,52
3104,3607579,20390, 11/14/2014, 02/20/2015,13764,244,32
3105,3871474,357413, 11/14/2014, 02/14/2015,241254,4271,553
3106,3825938,18803, 11/07/2014, 01/19/2015,12693,225,30
3107,3491982,31373, 11/08/2014, 01/08/2015,21177,375,49
3108,3870310,26189, 11/19/2014, 02/19/2015,17678,313,41
3109,3316084,140297, 10/28/2014, 01/06/2015,94701,1677,217
3110,2979398,83669, 09/19/2014, 11/08/2014,56477,1000,130
3111,3839628,16713, 10/17/2014, 12/06/2014,11282,200,26
3112,3466011,2415, 11/17/2014, 01/30/2015,1631,29,4
3113,3149283,177667, 10/16/2014, 12/18/2014,119926,2123,275
3114,3867764,92910, 09/09/2014, 11/16/2014,62715,1111,144
3115,3635103,72895, 10/08/2014, 12/03/2014,49205,871,113
3116,2800184,156545, 10/08/2014, 01/04/2015,105668,1871,242
3117,3880122,303026, 10/09/2014, 12/23/2014,204543,3621,469
3118,2865507,7282, 09/29/2014, 12/28/2014,4916,88,12
3119,3446650,251743, 10/06/2014, 01/04/2015,169927,3008,390
3120,3613586,57710, 09/30/2014, 11/23/2014,38955,690,90
3121,3537673,156934, 10/03/2014, 12/16/2014,105931,1875,243
3122,3258651,31357, 10/28/2014, 01/23/2015,21166,375,49
3123,3348302,273202, 09/16/2014, 11/27/2014,184412,3265,423
3124,3658109,52574, 09/25/2014, 11/26/2014,35488,629,82
3125,3607484,63177, 09/22/2014, 12/29/2014,42645,755,98
3126,3610515,1569103, 08/22/2014, 11/16/2014,1059145,18747,2426
3127,3506580,20968, 11/28/2014, 03/08/2015,14154,251,33
3128,3464104,39380, 10/19/2014, 12/17/2014,26582,471,61
3129,1816676,3640, 10/15/2014, 01/09/2015,2457,44,6
3130,3877389,6215, 09/28/2014, 11/25/2014,4196,75,10
3131,3761873,17884, 10/08/2014, 12/31/2014,12072,214,28
3132,3349848,146002, 10/12/2014, 01/07/2015,98552,1745,226
3133,1974863,7341, 10/23/2014, 01/09/2015,4956,88,12
3134,3634975,68196, 11/17/2014, 01/25/2015,46033,815,106
3135,3706667,36601, 09/11/2014, 12/16/2014,24706,438,57
3136,3548967,6270, 10/12/2014, 12/24/2014,4233,75,10
3137,2616031,62768, 10/12/2014, 12/13/2014,42369,750,98
3138,3787011,33304, 11/30/2014, 01/30/2015,22481,398,52
3139,3607445,72863, 10/07/2014, 01/12/2015,49183,871,113
3140,3469347,18866, 12/07/2014, 03/03/2015,12735,226,30
3141,3330338,7300, 09/16/2014, 12/13/2014,4928,88,12
3142,3710014,27074, 08/26/2014, 11/21/2014,18275,324,42
3143,3505506,523393, 11/02/2014, 01/19/2015,353291,6254,810
3144,3466964,24006, 10/13/2014, 12/09/2014,16205,287,38
3145,3834965,17734, 10/07/2014, 01/11/2015,11971,212,28
3146,1820193,20948, 10/15/2014, 01/09/2015,14140,251,33
3147,3363178,20333, 08/31/2014, 11/10/2014,13725,243,32
3148,3563742,73397, 11/10/2014, 01/16/2015,49543,877,114
3149,3608583,33532, 10/25/2014, 12/20/2014,22635,401,52
3150,3352633,17730, 11/26/2014, 01/20/2015,11968,212,28
3151,2977879,13661, 09/28/2014, 01/04/2015,9222,164,22
3152,304820,24158, 10/12/2014, 01/14/2015,16307,289,38
3153,3793205,10445, 10/20/2014, 01/18/2015,7051,125,17
3154,3758836,41950, 11/24/2014, 02/03/2015,28317,502,65
3155,2550121,4728, 12/15/2014, 02/12/2015,3192,57,8
3156,3465987,7608, 11/27/2014, 01/28/2015,5136,91,12
3157,3363146,22021, 11/10/2014, 01/22/2015,14865,264,35
3158,3549399,64822, 10/26/2014, 01/05/2015,43755,775,101
3159,2147194,22797, 11/12/2014, 01/02/2015,15388,273,36
3160,3877996,12514, 10/17/2014, 12/30/2014,8447,150,20
3161,3557503,105332, 10/27/2014, 01/27/2015,71100,1259,163
3162,3549163,7340, 10/17/2014, 12/30/2014,4955,88,12
3163,3293060,31413, 09/20/2014, 12/25/2014,21204,376,49
3164,1816683,13646, 11/14/2014, 02/09/2015,9212,164,22
3165,880171621,13591, 09/26/2014, 11/29/2014,9174,163,22
3166,3700811,209920, 09/25/2014, 12/11/2014,141696,2509,325
3167,3839718,13685, 10/26/2014, 12/19/2014,9238,164,22
3168,3764203,187877, 11/06/2014, 01/25/2015,126817,2245,291
3169,3871570,482040, 10/09/2014, 01/16/2015,325377,5760,746
3170,3659139,1348, 10/27/2014, 01/03/2015,910,17,3
3171,3629672,93888, 09/25/2014, 11/22/2014,63375,1122,146
3172,3632962,73310, 10/13/2014, 01/10/2015,49485,876,114
3173,330744,40731, 09/18/2014, 11/24/2014,27494,487,63
3174,3656160,178679, 09/19/2014, 11/10/2014,120609,2135,277
3175,3792106,20890, 11/04/2014, 01/21/2015,14101,250,33
3176,2807158,185904, 11/18/2014, 02/20/2015,125486,2222,288
3177,3651215,1553, 09/06/2014, 11/30/2014,1049,19,3
3178,3491584,8945, 09/19/2014, 12/18/2014,6038,107,14
3179,2189255,598459, 09/25/2014, 12/27/2014,403960,7151,926
3180,3525138,5954, 11/26/2014, 03/05/2015,4019,72,10
3181,3825989,24007, 10/01/2014, 12/28/2014,16205,287,38
3182,3352271,187971, 10/01/2014, 11/21/2014,126881,2246,291
3183,275732,8405, 10/15/2014, 12/26/2014,5674,101,13
3184,3738432,15744, 09/03/2014, 11/05/2014,10628,189,25
3185,2688126,229832, 12/05/2014, 02/22/2015,155137,2746,356
3186,3414529,62323, 10/21/2014, 01/29/2015,42069,745,97
3187,3673282,885753, 10/06/2014, 12/23/2014,597884,10583,1370
3188,3747277,41492, 12/03/2014, 02/26/2015,28008,496,65
3189,3814630,290393, 10/26/2014, 01/05/2015,196016,3470,449
3190,3720337,31423, 12/07/2014, 01/26/2015,21211,376,49
3191,3792136,36320, 12/13/2014, 03/20/2015,24516,434,57
3192,3613409,46981, 10/15/2014, 12/09/2014,31713,562,73
3193,3871565,571550, 11/14/2014, 02/11/2015,385797,6829,884
3194,3174232,155317, 09/16/2014, 12/17/2014,104839,1856,241
3195,2017587,6278, 09/30/2014, 01/07/2015,4238,76,10
3196,1827479,94138, 10/06/2014, 01/12/2015,63544,1125,146
3197,3632901,52033, 10/19/2014, 12/12/2014,35123,622,81
3198,3281843,36434, 10/31/2014, 02/02/2015,24593,436,57
3199,3461772,18897, 09/02/2014, 11/24/2014,12756,226,30
3200,3685222,104444, 08/30/2014, 10/29/2014,70500,1248,162
3201,3767956,45367, 11/19/2014, 02/08/2015,30623,543,71
3202,3003006,136074, 10/12/2014, 12/18/2014,91850,1626,211
3203,3864685,31277, 09/03/2014, 11/15/2014,21112,374,49
3204,3307282,8347, 11/29/2014, 01/31/2015,5635,100,13
3205,3414532,73244, 12/06/2014, 01/30/2015,49440,876,114
3206,3633649,31425, 09/24/2014, 12/04/2014,21212,376,49
3207,3853152,10350, 08/30/2014, 12/02/2014,6987,124,17
3208,3871457,641310, 09/28/2014, 01/06/2015,432885,7663,992
3209,3846204,40578, 11/04/2014, 12/27/2014,27391,485,63
3210,3705234,62398, 11/10/2014, 01/25/2015,42119,746,97
3211,2841803,93297, 10/06/2014, 12/13/2014,62976,1115,145
3212,3003964,18799, 10/18/2014, 01/01/2015,12690,225,30
3213,3466018,2369, 10/10/2014, 12/06/2014,1600,29,4
3214,3725028,167517, 10/06/2014, 11/29/2014,113074,2002,259
3215,2464129,85783, 09/03/2014, 11/11/2014,57904,1025,133
3216,3836376,466753, 10/09/2014, 01/10/2015,315059,5577,722
3217,3738717,187323, 09/19/2014, 12/18/2014,126444,2239,290
3218,3651218,1358, 10/17/2014, 01/02/2015,917,17,3
3219,3839715,10367, 11/14/2014, 02/17/2015,6998,124,17
3220,3661104,20953, 10/26/2014, 01/22/2015,14144,251,33
3221,3243829,47250, 10/05/2014, 12/31/2014,31894,565,74
3222,3740423,621174, 10/14/2014, 01/11/2015,419293,7422,961
3223,3739267,15629, 11/07/2014, 01/02/2015,10550,187,25
3224,3633694,46966, 10/27/2014, 01/22/2015,31703,562,73
3225,3491582,20223, 09/18/2014, 12/08/2014,13651,242,32
3226,3459968,84082, 10/14/2014, 12/29/2014,56756,1005,130
3227,3564750,57662, 08/30/2014, 12/02/2014,38922,689,90
3228,3466148,3093, 11/26/2014, 02/08/2015,2088,37,5
3229,3787151,34498, 08/29/2014, 11/28/2014,23287,413,54
3230,3660361,960470, 11/08/2014, 01/19/2015,648318,11476,1485
3231,2279729,5246, 10/03/2014, 12/28/2014,3542,63,9
3232,3563720,21049, 10/18/2014, 12/07/2014,14209,252,33
3233,3720339,31354, 10/08/2014, 01/09/2015,21164,375,49
3234,2012850,49463, 11/29/2014, 03/07/2015,33388,591,77
3235,3336305,41707, 11/11/2014, 02/10/2015,28153,499,65
3236,2468904,42128, 10/17/2014, 12/21/2014,28437,504,66
3237,3894016,104939, 11/13/2014, 02/05/2015,70834,1254,163
3238,880115491,5223, 09/30/2014, 11/29/2014,3526,63,9
3239,2695123,34614, 10/20/2014, 12/22/2014,23365,414,54
3240,1259154,6285, 10/17/2014, 12/22/2014,4243,76,10
3241,3607807,62663, 10/06/2014, 12/23/2014,42298,749,97
3242,3434016,52078, 10/30/2014, 12/30/2014,35153,623,81
3243,3607514,78587, 11/15/2014, 01/27/2015,53047,939,122
3244,2237756,125716, 10/18/2014, 01/25/2015,84859,1503,195
3245,3338617,13491, 09/19/2014, 12/25/2014,9107,162,21
3246,3389910,20999, 10/29/2014, 01/19/2015,14175,251,33
3247,3561374,41930, 09/10/2014, 12/05/2014,28303,501,65
3248,3867801,114108, 11/20/2014, 02/02/2015,77023,1364,177
3249,3876177,115309, 10/23/2014, 12/23/2014,77834,1378,179
3250,3549164,5195, 09/27/2014, 12/31/2014,3507,63,9
3251,3633470,25971, 10/04/2014, 12/22/2014,17531,311,41
3252,3353549,1560, 09/14/2014, 12/18/2014,1053,19,3
3253,3744269,114132, 11/05/2014, 12/31/2014,77040,1364,177
3254,1827476,1037250, 10/22/2014, 12/18/2014,700144,12393,1604
3255,3235214,38452, 10/17/2014, 01/21/2015,25956,460,60
3256,2196246,3027, 10/03/2014, 12/14/2014,2044,37,5
3257,3211230,94453, 11/21/2014, 02/27/2015,63756,1129,147
3258,2376040,187414, 10/14/2014, 01/15/2015,126505,2240,290
3259,3696607,95106, 10/10/2014, 12/09/2014,64197,1137,148
3260,3867770,109952, 10/18/2014, 01/19/2015,74218,1314,170
3261,3613514,57488, 11/27/2014, 03/06/2015,38805,687,89
3262,3201723,13608, 10/09/2014, 12/02/2014,9186,163,22
3263,3370240,73513, 10/17/2014, 12/18/2014,49622,879,114
3264,3671085,44947, 10/06/2014, 12/17/2014,30340,538,70
3265,3465992,4070, 09/18/2014, 11/21/2014,2748,49,7
3266,2819877,2060, 10/18/2014, 01/16/2015,1391,25,4
3267,3690096,93759, 10/24/2014, 12/19/2014,63288,1121,145
3268,3239381,94528, 10/20/2014, 01/21/2015,63807,1130,147
3269,3624981,3131, 10/23/2014, 01/29/2015,2114,38,5
3270,3646222,29290, 11/23/2014, 02/25/2015,19771,350,46
3271,3688274,334900, 10/03/2014, 01/07/2015,226058,4002,518
3272,3368483,23913, 09/24/2014, 11/28/2014,16142,286,37
3273,2746014,239856, 09/21/2014, 12/11/2014,161903,2866,371
3274,3432529,10445, 09/03/2014, 11/06/2014,7051,125,17
3275,69666,16700, 10/07/2014, 01/10/2015,11273,200,26
3276,2782191,24157, 11/23/2014, 02/13/2015,16306,289,38
3277,3839714,10484, 10/12/2014, 01/15/2015,7077,126,17
3278,3466271,26264, 10/06/2014, 11/28/2014,17729,314,41
3279,3871452,516723, 10/21/2014, 12/11/2014,348789,6174,799
3280,1896443,29225, 11/14/2014, 02/02/2015,19727,350,46
3281,3320955,24971, 11/04/2014, 01/18/2015,16856,299,39
3282,3433321,31519, 11/12/2014, 02/01/2015,21276,377,49
3283,2831274,8776, 11/22/2014, 02/13/2015,5924,105,14
3284,3760643,52455, 11/04/2014, 01/24/2015,35408,627,82
3285,3697734,137273, 09/23/2014, 11/22/2014,92660,1641,213
3286,2654628,72111, 12/03/2014, 01/27/2015,48675,862,112
3287,3624980,3137, 10/30/2014, 01/03/2015,2118,38,5
3288,3105367,12605, 10/13/2014, 01/17/2015,8509,151,20
3289,3613055,41785, 11/19/2014, 01/15/2015,28205,500,65
3290,2865043,7280, 11/04/2014, 01/11/2015,4914,87,12
3291,3652622,104537, 10/25/2014, 01/08/2015,70563,1249,162
3292,3612866,52113, 10/17/2014, 12/18/2014,35177,623,81
3293,3894023,104796, 09/24/2014, 12/22/2014,70738,1253,162
3294,3612997,36191, 10/19/2014, 01/05/2015,24429,433,56
3295,2483295,20870, 09/21/2014, 12/27/2014,14088,250,33
3296,3443000,14710, 10/11/2014, 01/02/2015,9930,176,23
3297,3466963,21088, 10/31/2014, 01/30/2015,14235,252,33
3298,3775260,26270, 10/20/2014, 12/10/2014,17733,314,41
3299,3389808,73375, 11/22/2014, 02/23/2015,49529,877,114
3300,3774787,26186, 11/07/2014, 01/30/2015,17676,313,41
3301,3124557,84721, 10/03/2014, 12/11/2014,57187,1013,131
3302,2483302,21075, 11/02/2014, 01/30/2015,14226,252,33
3303,2488518,3847, 09/30/2014, 11/20/2014,2597,46,6
3304,3700752,183340, 11/01/2014, 01/01/2015,123755,2191,284
3305,3690105,186714, 10/03/2014, 12/10/2014,126032,2231,289
3306,3727363,456063, 10/21/2014, 01/20/2015,307843,5449,705
3307,880171726,13573, 11/06/2014, 01/16/2015,9162,163,21
3308,3804774,15828, 10/07/2014, 12/09/2014,10684,190,25
3309,3622971,51689, 10/17/2014, 12/08/2014,34891,618,80
3310,3871564,420195, 11/26/2014, 02/05/2015,283632,5021,650
3311,892251,3151, 09/11/2014, 11/14/2014,2127,38,5
3312,3799440,77985, 11/25/2014, 02/16/2015,52640,932,121
3313,880178814,15596, 11/07/2014, 02/07/2015,10528,187,25
3314,3445774,83331, 10/09/2014, 01/16/2015,56249,996,129
3315,3258278,62735, 09/30/2014, 11/23/2014,42347,750,97
3316,3613331,57653, 10/23/2014, 12/20/2014,38916,689,90
3317,3624968,2088, 11/02/2014, 01/06/2015,1410,25,4
3318,3651216,1570, 10/16/2014, 12/08/2014,1060,19,3
3319,2970261,8418, 11/01/2014, 01/25/2015,5683,101,14
3320,3488160,34443, 09/04/2014, 11/29/2014,23250,412,54
3321,3383664,31404, 10/13/2014, 12/09/2014,21198,376,49
3322,3619667,73585, 11/08/2014, 01/28/2015,49670,880,114
3323,3235345,210282, 10/28/2014, 01/25/2015,141941,2513,326
3324,3056560,10496, 11/16/2014, 01/26/2015,7085,126,17
3325,3740444,673269, 10/20/2014, 01/22/2015,454457,8044,1041
3326,3710713,24075, 10/07/2014, 12/18/2014,16251,288,38
3327,3812776,10359, 10/22/2014, 12/14/2014,6993,124,17
3328,2725651,6248, 10/03/2014, 11/26/2014,4218,75,10
3329,3036376,5232, 09/21/2014, 12/06/2014,3532,63,9
3330,3681283,46726, 10/18/2014, 01/15/2015,31541,559,73
3331,3795105,135821, 09/21/2014, 12/14/2014,91680,1623,210
3332,3352778,5201, 09/12/2014, 11/13/2014,3511,63,9
3333,3635047,89972, 12/13/2014, 03/10/2015,60732,1075,140
3334,3622944,47054, 11/12/2014, 01/13/2015,31762,563,73
3335,3506589,31389, 11/18/2014, 02/01/2015,21188,376,49
3336,2092851,62997, 09/05/2014, 12/08/2014,42523,753,98
3337,2092850,230536, 11/03/2014, 01/11/2015,155612,2755,357
3338,3554678,27375, 12/16/2014, 03/07/2015,18479,328,43
3339,880220636,24981, 10/21/2014, 01/23/2015,16863,299,39
3340,3616251,52434, 10/24/2014, 12/25/2014,35393,627,82
3341,3665023,31106, 10/25/2014, 12/31/2014,20997,372,49
3342,880171617,15767, 11/25/2014, 02/19/2015,10643,189,25
3343,3685286,104299, 11/19/2014, 02/06/2015,70402,1247,162
3344,3607465,67726, 09/05/2014, 12/10/2014,45716,810,105
3345,3275964,124024, 10/15/2014, 12/31/2014,83717,1482,192
3346,3846306,45060, 09/22/2014, 11/25/2014,30416,539,70
3347,3491975,21937, 10/13/2014, 01/12/2015,14808,263,34
3348,3445055,41677, 10/06/2014, 01/01/2015,28132,498,65
3349,3828045,26050, 09/26/2014, 12/10/2014,17584,312,41
3350,3081361,40877, 10/02/2014, 12/23/2014,27592,489,64
3351,3552712,9373, 09/02/2014, 11/18/2014,6327,112,15
3352,3653382,21738, 12/11/2014, 02/14/2015,14674,260,34
3353,3741610,10206, 10/29/2014, 01/22/2015,6890,122,16
3354,3678710,1774, 10/23/2014, 01/08/2015,1198,22,3
3355,3635023,57174, 11/28/2014, 02/24/2015,38593,684,89
3356,3746483,20939, 10/15/2014, 01/13/2015,14134,251,33
3357,3455635,123936, 10/10/2014, 12/31/2014,83657,1481,192
3358,880167177,29146, 09/17/2014, 12/16/2014,19674,349,46
3359,3767954,52222, 10/01/2014, 12/14/2014,35250,624,81
3360,3466007,6024, 10/19/2014, 01/11/2015,4067,72,10
3361,2799551,21404, 11/04/2014, 02/04/2015,14448,256,34
3362,3617741,14565, 10/21/2014, 01/14/2015,9832,175,23
3363,3697681,125780, 09/04/2014, 12/02/2014,84902,1503,195
3364,3870429,59336, 11/16/2014, 02/10/2015,40052,709,92
3365,1167076,14591, 10/21/2014, 12/25/2014,9849,175,23
3366,3787172,31435, 10/17/2014, 01/22/2015,21219,376,49
3367,3732435,77523, 11/30/2014, 02/20/2015,52329,927,120
3368,3905460,38749, 09/28/2014, 12/06/2014,26156,463,60
3369,3581517,41851, 12/10/2014, 03/08/2015,28250,501,65
3370,2666117,166640, 10/26/2014, 01/13/2015,112482,1991,258
3371,3877384,10536, 10/06/2014, 12/29/2014,7112,126,17
3372,3349846,157026, 09/26/2014, 12/19/2014,105993,1877,243
3373,3868040,17765, 10/11/2014, 12/12/2014,11992,213,28
3374,3754620,20789, 09/15/2014, 12/18/2014,14033,249,33
3375,3617758,14768, 10/19/2014, 12/12/2014,9969,177,23
3376,3154058,198708, 09/30/2014, 12/01/2014,134128,2375,308
3377,2530822,31649, 10/26/2014, 12/24/2014,21364,379,49
3378,3619972,20914, 10/21/2014, 01/21/2015,14117,250,33
3379,3565480,15702, 10/17/2014, 12/06/2014,10599,188,25
3380,1827481,472399, 10/21/2014, 12/31/2014,318870,5644,731
3381,3674487,34580, 11/13/2014, 02/21/2015,23342,414,54
3382,3624979,3127, 10/01/2014, 12/23/2014,2111,38,5
3383,3697707,22862, 09/17/2014, 12/17/2014,15432,274,36
3384,3722241,10392, 10/26/2014, 01/19/2015,7015,125,17
3385,3535702,10482, 10/04/2014, 12/12/2014,7076,126,17
3386,3353558,1551, 10/05/2014, 01/08/2015,1047,19,3
3387,3379499,754494, 10/21/2014, 01/04/2015,509284,9015,1167
3388,3468042,262416, 10/27/2014, 01/19/2015,177131,3136,406
3389,3563711,5219, 10/24/2014, 01/05/2015,3523,63,9
3390,3719189,125989, 10/08/2014, 12/19/2014,85043,1506,195
3391,3721353,72512, 11/01/2014, 02/03/2015,48946,867,113
3392,2488507,7360, 11/07/2014, 01/24/2015,4968,88,12
3393,3742799,26280, 10/04/2014, 12/13/2014,17739,314,41
3394,3613508,42037, 10/20/2014, 12/19/2014,28375,503,65
3395,3605066,177606, 11/05/2014, 02/03/2015,119885,2122,275
3396,3651477,3139, 10/05/2014, 12/31/2014,2119,38,5
3397,3467739,622585, 09/29/2014, 12/08/2014,420245,7439,963
3398,3710335,23931, 10/26/2014, 01/27/2015,16154,286,37
3399,3495839,18933, 11/28/2014, 02/03/2015,12780,227,30
3466,880178048,13634, 10/31/2014, 12/26/2014,9203,163,22
3467,3635601,4167, 10/29/2014, 12/31/2014,2813,50,7
3468,880115473,9412, 10/28/2014, 01/09/2015,6354,113,15
3469,3363304,3658, 09/13/2014, 11/20/2014,2470,44,6
3470,3813866,2077, 10/19/2014, 01/21/2015,1402,25,4
3471,3787109,27931, 09/04/2014, 11/20/2014,18854,334,44
3472,3624967,2091, 11/19/2014, 02/05/2015,1412,25,4
3473,3653361,126208, 10/25/2014, 01/27/2015,85191,1508,196
3474,3633553,35425, 12/25/2014, 02/21/2015,23912,424,55
3475,3591986,273285, 09/30/2014, 12/19/2014,184468,3266,423
3476,3833528,78372, 10/31/2014, 01/15/2015,52902,937,122
